163.94319413307846, 8
8.0, 2
4.0, 2
0.99832, 2
0.2, 2
0.2, 2
0.1, 2
0.1, 2
90.0, 2
18.34, 1
35.0, 3
10.999895, 1
10.0, 1
4.0, 1
3.399895, 1
6.0, 2
2.306785, 1
2.299895, 1
2.1, 1
2.0, 1
2.0, 1
2.0, 1
1.669832, 1
1.0, 1
1.0, 1
0.999895, 1
0.999832, 1
0.999832, 1
5.0, 1
0.6493998463087031, 1
0.6, 1
1.7, 3
0.1, 1
0.1, 1
0.1, 1
0.5, 1
0.099559, 1
147.47421884, 1
200.0, 2
362.0, 4
65.0, 1
119.4, 2
100.0, 2
40.0, 1
60.0, 2
25.0, 1
40.0, 2
20.0, 1
19.9976, 1
31.5, 2
15.0, 1
14.0, 1
20.5, 2
40.0, 4
20.0, 2
20.0, 2
10.0, 1
6233.5673108, 2
3300.12345, 3
1000.0, 2
660.63428572, 2
200.0, 1
259.986, 2
110.0, 1
200.0, 2
200.0, 2
200.0, 2
200.0, 2
200.0, 2
100.0, 1
100.0, 1
100.0, 1
180.0, 2
80.0, 1
73.71178128, 1
219.3, 3
968.0, 16
1.0, 1
1.0, 1
1.0, 1
21.52, 33
0.06, 1
0.06, 1
0.051, 1
0.151, 3
0.30000000000000004, 6
0.30000000000000004, 6
0.30000000000000004, 6
0.15000000000000002, 3
0.15000000000000002, 3
0.15000000000000002, 3
0.15000000000000002, 3
0.15000000000000002, 3
0.15000000000000002, 3
0.15000000000000002, 3
0.15000000000000002, 3
0.15000000000000002, 3
6000.0, 2
0.4, 2
15000.000422, 1
30000.0, 2
29096.63389973, 2
28000.019369999998, 2
58193.26779946, 6
91278.61167082, 10
44000.098667655, 5
34000.1, 4
163000.0, 20
7852.04465664, 1
7219.999811, 1
27398.0, 4
13049.852274249999, 2
39001.756, 6
13000.1, 2
12700.55805972, 2
5845.0259796, 1
5299.0, 1
62240.0, 12
10100.0, 2
202.0, 4
181.0, 4
35.0, 1
9.9951007, 1
6.193266602, 1
18.2, 3
15.2, 3
15.1, 3
3.0, 1
2.999832, 1
2.0, 1
1.999832, 1
3.5, 2
3.4823206069999997, 2
3.1, 2
3.1, 2
1.5, 1
1.4, 1
1.0, 1
1.0, 1
2000.0, 2
1000.0, 1
0.850756, 2
0.8, 2
0.8, 2
0.8, 2
0.8, 2
0.8, 2
1400.0, 2
2600.0, 16
120.0, 2
11334.0, 2
11331.999999999998, 2
11330.0, 2
11149.000000000002, 2
10000.0, 2
5000.0, 1
16606.0, 4
8080.0, 2
8000.0, 2
8000.0, 2
4000.0, 1
3982.0, 1
38000.0, 10
28761.4, 8
110394.0, 34
6400.0, 2
3160.0, 1
6017.999999999999, 2
6000.0, 2
3000.0, 1
0.41, 1
0.4, 1
0.04, 1
0.02, 1
5.0, 1
0.1, 1
6.3, 1
4.0, 1
19.6, 5
3.754512372, 1
6.01126, 3
1.9020608715, 1
3.771, 2
1.179519972, 1
1.042, 1
1.0368, 1
1.028, 1
1.027, 1
1.005, 1
1.0, 1
1.0, 1
1.0, 1
1.799, 2
6.18126, 7
2.326, 4
1.04, 2
6.1, 1
4.4, 1
3.3, 1
6.0, 2
3.0, 1
3.0, 1
2.7, 1
2.4, 1
2.1, 1
3.2, 2
0.4, 1
0.64, 2
0.2, 1
46.0, 4
12.0, 2
20.0, 4
10.0, 2
3.0, 1
5.98, 2
2.0, 1
2.0, 1
5.05, 3
1.0, 1
1.0, 1
0.51088346, 1
0.5, 1
0.4, 1
0.4, 1
0.2, 2
0.1, 1
0.08760932, 2
2.0965185279, 2
1.0, 1
0.85, 1
0.4, 1
0.4, 1
0.2636931411, 2
0.03, 1
0.0152, 1
0.01265, 1
0.01, 1
0.01, 1
0.1, 2
0.18964686738, 4
0.2067942910410378, 2
0.1, 1
0.1, 1
0.05, 1
18.25, 1
2.0, 1
3.6, 2
4.6445183399, 3
2.3781636001, 3
0.51, 1
0.5, 1
1.4052019713500001, 3
1.1890817998599998, 3
1.1890817998599998, 3
1.11657937239, 3
0.2863876247, 1
0.2415250033, 1
0.71233919611, 3
0.2, 1
0.2, 1
0.51296067125, 3
0.51296067125, 3
0.43399933259, 3
0.39636059996, 3
0.5, 1
55440.26214642924, 14
3302.55, 2
1574.2389731111448, 2
749.998551, 1
739.19425688, 1
500.0, 1
499.973131, 1
109870.0, 250
1683.0169661828, 4
417.5, 1
799.498782, 2
1596.9949915, 4
396.75145147, 1
693.18317889, 2
653.5, 2
315.72369189, 1
932.4371478998625, 3
300.0, 1
299.999433, 1
1199.482, 4
0.2, 2
64.86027623078473, 3
32.1297646, 2
418.3936384, 28
10.0, 1
7.26984144, 1
278.1360846, 40
456.83428610343253, 86
15.238741278804161, 3
12.053635341402586, 3
3.68520475, 1
3.04870905, 1
3.0, 1
2.90746995443949, 1
2.87365421, 1
80.49761953447087, 32
5.0, 2
2.3, 1
1.68859591, 1
4.34, 4
0.02, 2
50.0, 1
60.0, 2
30.0, 1
17.0, 1
28.52, 2
26.13258629, 2
19.5, 2
9.063401983, 1
14.942880838, 2
5.594152246, 1
3.83, 1
3.0, 1
3.0, 1
4.261, 2
2.0, 1
2.99574468, 2
1.42, 1
2.0, 2
2.0, 2
0.620935217, 1
42919.51259452, 10
0.22, 4
0.1, 2
2500.0, 1
3410.0, 4
500.0, 1
4200.0599999999995, 10
400.0, 1
350.0, 1
350.0, 1
329.5799, 1
300.0, 1
500.01, 2
430.0, 2
400.0, 2
400.0, 2
400.0, 2
200.0, 1
160.0, 1
149.99990000000005, 1
125.0, 1
400.02, 4
400.02, 4
0.4, 2
0.01, 1
0.01, 1
48.12329926, 4
10.0, 2
20.53, 5
10.004, 4
8.0, 4
16.22, 10
1.0, 1
0.40989628, 1
0.1473687313025922, 1
0.13032630171411, 2
0.0540594669542443, 1
0.053986773240556, 1
0.015, 1
0.01, 1
0.01, 1
0.012, 2
0.005406513008501, 1
0.005325891287907, 1
2855.941064250292, 2
1000.0, 3
640.0, 2
553.06, 2
2504.6, 10
400.0, 2
115.24, 1
229.3, 2
331.47999999999996, 4
140.02, 2
100.02, 2
82.181423711, 2
80.0, 2
56.0, 2
55.4, 2
40.0, 2
20.0, 1
33.0, 2
15.0, 1
57.4, 4
2000.0, 1
2000.0, 4
86.0, 1
70.817311640146, 1
256.0, 4
20.0, 2
20.0, 2
20.0, 2
20.0, 2
10.0, 1
10.0, 1
10.0, 1
10.0, 1
10.0, 1
10.0, 1
10.0, 1
10.0, 1
10.0, 1
10.0, 1
10.0, 1
1905.26, 2
1301.0, 2
1243.0, 2
1020.0, 2
1000.0, 2
808.0, 2
1300.0, 4
600.0, 2
3380.0, 12
1125.0, 4
500.0, 2
500.0, 2
480.0, 2
480.0, 2
480.0, 2
900.0, 4
660.0, 3
800.0, 4
400.0, 2
115.0, 1
400.0, 4
100.0, 1
168.0, 3
30.0993595, 1
110.2484, 4
5.7375, 1
5.0, 1
8.82714, 2
3.0, 1
2.5, 1
2.2, 1
1.0, 1
1.0, 1
1.0, 1
1.0, 1
1.0, 1
1.0, 1
1.0, 1
1.0, 1
1063.0, 1
787.0, 1
1.0, 1
0.15, 1
0.07, 1
0.05, 1
0.05, 1
0.02, 1
0.0125270478850897, 1
1077.0, 4
200.0, 1
183.0, 1
300.0, 2
254.0, 2
550.0, 6
62.5, 1
238.2, 4
117.0, 2
55.0, 1
51.7, 1
341.21143, 8
415.14, 10
139.0, 4
217.0, 7
185.13305920000002, 6
60.0, 2
30.0, 1
30.0, 1
57.0, 2
500.0, 1
499.95, 1
100.0, 1
994.5833719999999, 12
1203.8, 16
180.0, 3
589.6, 11
50.0, 1
49.0, 1
1223.0, 26
80.0, 2
30.0, 1
28.12, 1
50.0, 2
50.0, 2
22.0, 1
250.8, 12
40.0, 2
20.0, 1
20.0, 1
2198.4448758473723, 1
3406.34157706, 2
2933.34, 2
685.0, 1
439.0, 1
314.29, 1
200.0, 1
360.0, 2
322.0, 2
628.5799999999999, 4
286.0, 2
1200.0, 12
79.996655, 1
65.0, 1
65.0, 1
232.200656681, 4
50.0, 1
45.0, 1
70.0, 2
35.0, 1
2110.64, 2
2110.64, 2
412.938, 4
200.0, 2
100.0, 1
100.0, 1
199.998, 2
98.99, 1
416.0, 6
120.0, 2
118.8, 2
59.0, 1
58.41, 1
100.0, 2
100.0, 2
50.0, 1
50.0, 1
49.999, 1
49.5, 1
38.57, 1
2000.0, 1
1887.0, 1
1300.0, 2
1600.0, 3
2470.0, 5
940.0, 2
940.0, 2
707.9022, 2
329.54712509096095, 1
360.0, 3
68.67, 1
133.78076062, 2
133.77926422, 2
133.05244484, 2
66.42, 1
131.45457344, 2
131.38750496, 2
130.80243108, 2
63.83, 1
127.41652022, 2
528.12, 2
233.0, 1
803.0, 4
109.0, 1
1174.0, 12
120.0, 2
90.0, 2
20.0, 1
30.0, 2
200.0, 2
90.13, 1
60.0, 1
40.0, 2
20.01, 2
20.0, 2
45.638, 6
1.96, 1
1.0, 1
1000.0, 2
500.0, 1
168.0, 1
130.0, 2
100.0, 2
46.0, 1
41.0, 1
74.959457009, 2
111.1, 3
29.0, 1
28.1711, 1
108.6939951, 4
20.0, 1
71.22, 4
29.836914, 2
14.5, 1
12.5, 1
10.0, 1
8.1, 1
7.817, 1
80.02, 2
40.6, 2
80.02, 4
40.0, 4
13.257903494, 2
5.54, 1
5.0, 1
4.13, 1
3.75, 1
0.33, 1
0.0215, 1
0.025, 2
0.0108, 1
100.0, 1
180.0, 2
181.1, 4
20.0, 1
17.0, 1
12.649, 1
20.0, 2
8.0, 1
1.0, 1
1.0, 1
1.0, 1
1.0, 1
1.0, 1
1.0, 1
1.0, 1
301.0, 1
1232.0, 10
100.0, 1
140.0, 2
63.0, 1
63.49, 2
3.398441699, 1
3.0, 1
1.0, 1
0.566, 1
0.5, 1
0.5, 1
0.25, 1
0.01666, 1
0.02, 2
190.0, 1
238.02, 8
20.0, 1
10.0, 1
9.615, 1
8.8, 1
8.62, 1
16.0, 2
6.0, 1
6.0, 1
20.9616, 4
10.0, 2
10.0, 2
10.0, 2
5.0, 1
5.0, 1
5.0, 1
5.0, 1
5.0, 1
8.038122000000001, 2
404.0, 6
100.0, 2
82.0, 2
40.0, 1
37.0, 1
70.0, 2
35.0, 1
30.0, 1
27.0, 1
73.0, 3
93.0, 4
40.0, 2
40.0, 2
36.8718735, 2
17.0, 1
306.2164912, 20
29.38659618, 2
44.0, 3
13.0, 1
25.5, 2
47.0, 1
21.9, 1
53.489999999999995, 4
24.357816, 2
9.832523790000002, 1
45.8, 5
12.0, 2
10.5, 2
7.8, 3
2.0, 1
0.9, 1
1.0, 2
0.5, 1
0.399559, 1
0.2, 1
0.2, 1
0.1, 1
0.08, 1
0.01, 1
0.01, 1
1870.0, 1
2853.911, 3
309.0, 1
1702.0, 6
431.381, 2
400.0, 2
360.0, 2
334.0, 2
1270.66, 8
150.0, 1
579.9914, 4
280.0, 2
136.2057, 1
454.85, 4
209.0, 2
192.00165066, 2
180.5594, 2
257.8441, 3
242.102, 3
155.4, 2
7.0, 1
5.071638647777777, 2
2.4518307287777774, 2
0.132944006, 1
0.100197444, 1
0.1, 1
0.094935029, 1
0.03, 1
0.04, 2
0.039118, 2
25001.70350530694, 2
100.0, 1
9.0, 1
5.02449125, 1
3.0, 1
2.0, 1
3.0, 2
2.4299, 2
1.0, 1
1.0, 1
0.2, 1
51482.7387830988, 2
89004.0, 6
0.1776988, 2
0.1, 2
0.04464286, 2
102925.6099569976, 4
40.0, 2
0.1361708, 2
376.5606114084373, 1
372.13538806129503, 1
127.64116601016684, 1
124.83322452901812, 1
122.98005531690772, 1
122.97892555690773, 1
115.59303799692816, 1
229.19831078351945, 2
102.56935242752412, 1
102.56893242752412, 1
84.93252377033158, 1
61.5289708698789, 1
46.34596028147771, 1
33.832197328906446, 1
33.39650176, 1
23.04958994657777, 1
23.04916994657777, 1
4.54453178, 1
2.9761418156318906, 1
2.9757218156318905, 1
0.1776988, 2
0.05, 1
0.03, 1
713.82235167305, 1
492.1700241762349, 1
394.2076590020054, 1
172.55449150519024, 1
114.62231682175972, 1
8400.0, 2
20012.0, 14
16270.0, 12
877.5042400000002, 2
732.82, 2
1040.0, 4
316.0, 2
592.1568627450981, 4
227.7186098, 2
200.0, 2
154.8, 2
234.56, 4
107.36, 2
200.0244, 4
200.0, 4
100.0, 2
161.368, 4
50.0, 2
30.0, 2
56.0, 4
10000.000000000002, 6
1210.0, 2
700.0, 2
500.0, 2
146.0, 2
248.0, 4
50.0, 2
1.0, 2
0.98, 2
0.260328, 2
389.0, 10
157.05278886000002, 1
122.0, 1
62.0, 1
368.3, 6
77.2, 4
34.0, 2
1.0, 1
