node_id,Line Content,from_time,from_value,from_avg_value,from_gas,from_avg_gas,from_max_iter,from_min_iter,to_time,to_value,to_avg_value,to_gas,to_avg_gas,to_max_iter,to_min_iter,label
0x081edbef6106ab1253557451b261c1c99bade726,1,5,21459.75629726,4291.951259452,0.00667359,0.001334718,195657,-6344,3,0.16,0.0533333333333333,0.00246120294,0.00082040098,0,-4513,ICO Wallets
0x2fb7fe1deb5bd7617f795447a10693f3de273e6b,0,1,3.32746737,3.32746737,0.000861,0.000861,0,0,2,6.65665674,3.32832837,0.001722,0.000861,0,0,Phishing
0x36be38dab57631aae070b8977daa35d6de1ab8a0,1,3,16024.08441027519,5341.361470091729,0.00050502,0.00016834,0,-14609150,4,32048.17016659877,8012.042541649694,0.005628,0.001407,333,-333,ICO Wallets
0x56238ccf73f97ad6ed170d1cf8a0f25fab11bc7b,0,4,0.94681901,0.2367047525,0.000735,0.00018375,0,0,4,0.94755401,0.2368885025,0.003171,0.00079275,0,-1200498,Phishing
0xe56ea353abc25d1a1d49676e6d21c43fae668f3e,0,114,419.0710091311756,3.676061483606804,0.1127541099999999,0.0009890711403508,6913528,-6913575,177,418.8705837151721,2.366500472967074,0.1704569999999997,0.000963033898305,3572283,-7338664,Phishing
0xc4904676bfee9b5332033e6f7307433635346d21,1,44,8410.238937,191.1417940227273,0.0215690237,0.0004902050840909,26770546,-24201179,3,4.174737083,1.391579027666667,0.000336,0.000112,63798,0,ICO Wallets
0x3e5dcce17765928400ee4a4b8905e1dd9f42a00f,1,16,68.57509425052231,4.285943390657645,0.0092295,0.00057684375,0,0,2,0.15791,0.078955,0.002835,0.0014175,0,0,ICO Wallets
0x26d08b9d227933a85e855656dc46ab889e183c88,1,0,0.0,0.0,0.0,0.0,0,0,2943,10247.74654775071,3.482074939772581,3.224298079507057,0.0010955820861389,2549053,-2516792,ICO Wallets
0xca48ba80cfa6cc06963b62aee48000f031c7e2dc,1,21,15894.82784508652,756.8965640517393,0.033459846,0.001593326,7965989,-1035765,5,30620.60629993999,6124.121259987999,0.002709,0.0005418,161,0,ICO Wallets
0x146f2fba9eba1b72d5162a56e3e5da6c0f4808cc,1,0,0.0,0.0,0.0,0.0,0,0,72,24798.603005,344.4250417361111,0.0472529068758871,0.0006562903732762,5303018,-3944603,ICO Wallets
0xd1560b3984b7481cd9a8f40435a53c860187174d,0,0,0.0,0.0,0.0,0.0,0,0,9075,31306.57340442001,3.449760154757026,3.600278593000067,0.0003967249138292,16818527,-16603880,Exchange
0x68283006bdfca9e1a9691601916e99f549584e1c,0,1,19.999916,19.999916,8.4e-05,8.4e-05,0,0,2,40.0,20.0,0.001722,0.000861,0,0,Phishing
0x4496370b4f0993152f761bd3b3d1dd4e7b1b3139,0,0,0.0,0.0,0.0,0.0,0,0,14,14.30513031,1.021795022142857,0.00833712,0.0005955085714285,0,-568,Phishing
0x34967c335d86efc3043fb75f807a0780ffb6905a,1,0,0.0,0.0,0.0,0.0,0,0,4268,5994.847614177664,1.404603470988206,3.568527377369791,0.0008361123189713,2934060,-9899606,ICO Wallets
0xa646e29877d52b9e2de457eca09c724ff16d0a2b,1,0,0.0,0.0,0.0,0.0,0,0,3,2379.05861784442,793.0195392814735,0.0009036,0.0003012,0,0,ICO Wallets
0x5861b8446a2f6e19a067874c133f04c578928727,0,1486,3842506.35460495,2585.805083852591,1.47553398,0.0009929569179004,46976737,-47165706,8892,1883271.506416199,211.7939166010121,2.282326199999975,0.0002566718623481,42014253,-41689366,Exchange
0x15c19e6c203e2c34d1edfb26626bfc4f65ef96f0,1,34,104749.5131718424,3080.868034465953,0.018986914899267,0.0005584386735078,3797392,-1663,2,33767.0991976965,16883.54959884825,0.00084,0.00042,2316,2316,ICO Wallets
0xba83e9ce38b10522e3d6061a12779b7526839eda,0,19,3237.990817996632,170.4205693682438,0.02331,0.0012268421052631,156643,-156643,132,3306.561131784634,25.04970554382298,0.1609306672477262,0.0012191717215736,431472,-301912,Phishing
0xb4e23d717ed13345498f100c9eacbb256916ae1a,1,0,0.0,0.0,0.0,0.0,0,0,7,14886.654621397,2126.664945913857,0.005785327,0.0008264752857142,633,0,ICO Wallets
0x9d217bcbd0bfae4d7f8f12c7702108d162e3ab79,1,0,0.0,0.0,0.0,0.0,0,0,26,2930.984927384,112.7301895147692,0.0130592521999999,0.0005022789307692,389,0,ICO Wallets
0x9df172fc167a8a567c208fc14e3435eb8043e2b7,1,24,12600.2573791,525.0107241291666,0.0233625,0.0009734375,3699300,0,14,2038.133706,145.580979,0.00918536,0.0006560971428571,0,-104514,ICO Wallets
0xf602533a2a539b287eb543e6a13fad844b4aaee0,0,8,0.9340000000000002,0.11675,0.003864,0.000483,5689270,-4323199,3,0.93012739,0.3100424633333333,0.001449,0.000483,0,0,Phishing
0x86e73891a9e8424b0e7149aa657c1cbb893c134d,0,2,39.217814,19.608907,0.0025368,0.0012684,0,0,1,19.610177,19.610177,0.000441,0.000441,0,0,Phishing
0x8705ccfd8a6df3785217c307cbebf9b793310b94,0,1,475.0580840332119,475.0580840332119,0.00042,0.00042,0,0,41,692.792882710212,16.8973873831759,0.089061,0.0021722195121951,16591931,-9570418,Exchange
0x059615ea15f7f0e2a276103127bbace30223d294,0,1,2.759049,2.759049,0.002079,0.002079,0,0,5,2.761128,0.5522256000000001,0.003423,0.0006845999999999,0,0,Phishing
0xc87b1bf162c1719e3ffdf34995d1853192d6633b,1,0,0.0,0.0,0.0,0.0,0,0,1,0.1,0.1,0.000947898,0.000947898,0,0,ICO Wallets
0x9a4cd44c1a55cfda565430dee9bfb54f2aacfd6a,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00896479,0.00896479,0.000472731,0.000472731,0,0,ICO Wallets
0xad8ea3b0215e6efd9d2f2aa22baf6d494dbf7662,1,0,0.0,0.0,0.0,0.0,0,0,1,11.0,11.0,0.000470883,0.000470883,0,0,ICO Wallets
0x7a19733fb69dbc075e335b6dcc40d254340f7ee7,0,17,16.09500126437734,0.9467647802574908,0.00818378,0.0004813988235294,4788721,-7739658,8,1.296091493,0.162011436625,0.004746,0.00059325,0,0,Phishing
0xf7355cb5278fc4be2f53ce373f7cd9b543d042a1,0,7,25.12844299,3.58977757,0.00231,0.00033,1359992,0,30,25.12968999,0.837656333,0.017155228125,0.0005718409375,1867527,0,Phishing
0xebbd58cd1c31c08ef7a17337c264ba502762e993,1,0,0.0,0.0,0.0,0.0,0,0,44,66938.572,1521.331181818182,0.029883219994292,0.0006791640907793,28932,0,ICO Wallets
0x02dc3b8ab87c562cdce707647bd1ba21c390faf4,1,0,0.0,0.0,0.0,0.0,0,0,3,0.14482343369,0.0482744778966666,0.0012525795,0.0004175265,0,-2597198,ICO Wallets
0x21346283a31a5ad10fa64377e77a8900ac12d469,1,0,0.0,0.0,0.0,0.0,0,0,3,120883.2718135257,40294.4239378419,0.001888824,0.000629608,0,0,ICO Wallets
0xa5f19228f15cd5ca7fb0076b764b7c44aa4e2ae2,0,42,0.700980413,0.0166900098333333,0.00462,0.00011,3037813,-4819849,29,0.7008329600000001,0.0241666537931034,0.0089632199892479,0.0003090765513533,4146003,-257766,Phishing
0x44af22ab4b6cf9deb599566163aa4c1b4f4196a8,0,1,0.047054057,0.047054057,0.000861,0.000861,0,0,1,0.049431442,0.049431442,0.000861,0.000861,0,0,Phishing
0x689c56aef474df92d44a1b70850f808488f9769c,0,737,2197428.017429623,2981.584826905866,0.1946211302800797,0.0002640720899322,19448767,-19074445,9633,643755.239961176,66.82811584772926,2.359567331655829,0.0002449462609421,15958484,-13655296,Exchange
0xcf7787ca25010d3dbfa2ccc32ea58d2160290ef4,1,10,1.310893955013509,0.1310893955013509,0.002814,0.0002814,2249579,-712694,6,0.51684,0.08614,0.002499,0.0004165,428,0,ICO Wallets
0x7e6614722614e434c4df9901bab31e466ba12fa4,1,0,0.0,0.0,0.0,0.0,0,0,2,0.205,0.1025,0.0010854946801581,0.000542747340079,0,0,ICO Wallets
0x4622fbe791ab00c6aa0a8cc3184c954fd4cb78f7,0,18,9.0110381974547,0.5006132331919279,0.000525,2.916666666666666e-05,1673213,-1887522,19,9.0125921974547,0.4743469577607737,0.0063819042,0.0003358896947368,791851,0,Phishing
0x562f587bff5a559e3fe671028b3096d8e3bb9107,1,100,20333.21429943872,203.3321429943872,0.0275616600000208,0.0002756166000002,17106783,-16020446,15,4063.781557115328,270.9187704743552,0.0084842100021,0.00056561400014,0,0,ICO Wallets
0x1a8cc57f1155d7df4626978401e203e00da097f7,1,0,0.0,0.0,0.0,0.0,0,0,2,0.15,0.075,0.0018072,0.0009036,-2136,-2136,ICO Wallets
0x8c500bd17174e8604ff9ad3399bd13af245eef52,0,1,8.5335,8.5335,0.000105,0.000105,0,0,1,8.53405353,8.53405353,0.0001365,0.0001365,0,0,Phishing
0xfba4d50cab44f13102c0e270721e1cbefebd8922,1,16,11696.106,731.006625,0.007144552,0.0004465345,1852877,-1853500,4,4.0,1.0,0.000252,6.3e-05,18796,18796,ICO Wallets
0x749bd34c771456a8de28aa0883b00d11273e2ede,1,9,130.94241,14.54915666666667,0.000966,0.0001073333333333,3056125,0,0,0.0,0.0,0.0,0.0,0,0,ICO Wallets
0x7c4b4bb0bb0fadbcb1c54ed55a3b4f1d456726c6,1,0,0.0,0.0,0.0,0.0,0,0,4,5.5,1.375,0.00967973,0.0024199325,0,0,ICO Wallets
0xdd76b55ee6dafe0c7c978bff69206d476a5b9ce7,1,0,0.0,0.0,0.0,0.0,0,0,2,1001.0,500.5,0.000948402,0.000474201,0,0,ICO Wallets
0x3eb01b3391ea15ce752d01cf3d3f09dec596f650,1,0,0.0,0.0,0.0,0.0,0,0,34,88324.13033190834,2597.768539173775,0.0132840027999999,0.0003907059647058,15472135,-8636689,ICO Wallets
0x9dbb4976ff2836a6561da7e1e244bc862d2a1977,0,0,0.0,0.0,0.0,0.0,0,0,13,6.56173169,0.5047485915384615,0.001953,0.0001502307692307,2350,0,Phishing
0x381b94be319fd260c336204a1fe52ab6bd37f31b,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0217911963624798,0.0108955981812399,0.000294,0.000147,719,719,Phishing
0x41eb894bc0bde242ccd2c1321b3d78835b9cf48a,0,10,5.060552534709521,0.506055253470952,0.00777,0.000777,8555808,-7786772,1,5.068322534709521,5.068322534709521,0.000483,0.000483,0,0,Phishing
0x5574754c7cb6618d0079065bfabdc46f31bc7a32,1,1160,48330.64646190473,41.66435039819373,0.1869789600000197,0.0001611887586207,10968842,-11333772,9,11624.11137,1291.56793,0.00106689088128,0.0001185434312533,5080359,-320853,ICO Wallets
0xb55d31e46428beb28234b62d5178dad5ec8ad8ca,1,8,2.74,0.3425,0.001772916,0.0002216145,149,0,3,0.65313978,0.21771326,0.00294,0.00098,403275,666,ICO Wallets
0x746aaac06b04c36f5fea9bbb35ca75518eda1cca,1,34,30213.15969,888.6223438235294,0.0461831999579998,0.0013583294105294,16995582,0,168,45317.69369,269.7481767261905,0.1410032401698059,0.0008393050010107,2410631,-1148625,ICO Wallets
0x63f32b8ec6e4dea892149834a7b8d7c9e67b4a0a,0,1,7.739139,7.739139,0.000861,0.000861,0,0,5,7.74,1.548,0.0017429999999999,0.0003485999999999,0,0,Phishing
0xb66732ca0103b56fe9a8f598d6bf97b0c9536059,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00789298,0.0026309933333333,0.00030702,0.00010234,0,0,Phishing
0xdefb014b9e2f3bd81cdb084821f99b681cfca695,0,2,5.997999999999999,2.999,0.001722,0.000861,0,0,2,6.0,3.0,0.0030239999999999,0.0015119999999999,0,0,Phishing
0x4256117a02ac880335f8bfbeed63f92ec0001a5a,0,0,0.0,0.0,0.0,0.0,0,0,28,107.7576147204652,3.848486240016616,0.042313261275393,0.0015111879026926,30858,-1050,Phishing
0xe03c6fdd69e268a00cc93fa282fb3ce82afc8b12,0,1,21.518500899,21.518500899,0.000861,0.000861,0,0,17,21.019361899,1.236433052882353,0.010605,0.0006238235294117,23751,-28411,Phishing
0xe7300a38788ee039b20ae36c80dfeeb3a53d3a06,0,8,6.679280610000001,0.8349100762500001,0.000945,0.000118125,0,0,6,6.680061499999999,1.113343583333333,0.00357,0.000595,0,-30054,Phishing
0x00c7122633a4ef0bc72f7d02456ee2b11e97561e,1,0,0.0,0.0,0.0,0.0,0,0,2,3000.2,1500.1,0.0020329199999999,0.0010164599999999,0,0,ICO Wallets
0x22c6731a21ad946bcd934f62f04b2d06ebfbedc9,1,394,7957.690033131264,20.19718282520625,0.7460724690000065,0.0018935849467005,10620636,-9309583,1,20.0,20.0,0.00126,0.00126,0,0,ICO Wallets
0x5b27531228d8c65a0d2adcd8903fd3348f768a11,0,11,229.1239027925217,20.82944570841107,0.012201,0.0011091818181818,0,0,45,319.6884589639682,7.10418797697707,0.0474599999999999,0.0010546666666666,70734,-1292,Phishing
0x8db82c361c101cac757d709200b23ffc8e69fad2,0,2,0.7330800000000001,0.36654,0.001722,0.000861,0,0,2,0.99987404,0.49993702,0.001071,0.0005355,0,0,Phishing
0x0bb9fc3ba7bcf6e5d6f6fc15123ff8d5f96cee00,1,0,0.0,0.0,0.0,0.0,0,0,1001,17787.25406263712,17.76948457805906,0.4393886262810401,0.0004389496766044,9395488,-51158,ICO Wallets
0x6f6deb5db0c4994a8283a01d6cfeeb27fc3bbe9c,1,0,0.0,0.0,0.0,0.0,0,0,10000,7929.581290332138,0.7929581290332137,9.496617820765062,0.0009496617820765,37047071,-26877364,ICO Wallets
0xf5c8b99c64a5584a911d3aae4873b3581d48586e,1,9,50001.4,5555.711111111112,0.007749,0.000861,906573,-3144920,5,1.714139,0.3428278,0.0044519999999999,0.0008903999999999,0,0,ICO Wallets
0x3dbb3e8a5b1e9df522a441ffb8464f57798714b1,1,0,0.0,0.0,0.0,0.0,0,0,4,12194.64717012,3048.66179253,0.001058534,0.0002646335,0,0,ICO Wallets
0xf821fd99bca2111327b6a411c90be49dcf78ce0f,1,4,40010.11,10002.5275,0.001764,0.000441,957,0,1,0.01,0.01,0.000441,0.000441,0,0,ICO Wallets
0x002bf459dc58584d58886169ea0e80f3ca95ffaf,0,3,2.47997674,0.8266589133333334,0.001323,0.000441,0,0,2,1.53378461,0.766892305,0.0021,0.00105,418053,418053,Phishing
0x9e1836e45e88c92926105910d4a5988a1f677181,1,0,0.0,0.0,0.0,0.0,0,0,1,0.1,0.1,0.00011285,0.00011285,0,0,ICO Wallets
0xa5d1e58ece1fc438d64e65769d2ab730143a4caf,1,0,0.0,0.0,0.0,0.0,0,0,154,718.2499889024322,4.663960966898911,0.2358236746040646,0.001531322562364,1294819,-3662436,ICO Wallets
0xd816fb91c7688ecb56a75757af3631821297bc4b,0,2,4.009759,2.0048795,0.000462,0.000231,-6277,-6277,5,4.01,0.8019999999999999,0.0042,0.00084,6226,0,Phishing
0x75b60ba032cf8ee0b4bbd78bfbd7d99caf70a176,0,2,3.12737205,1.563686025,0.000609,0.0003045,0,0,4,3.12799354,0.7819983850000001,0.00126,0.000315,0,0,Phishing
0x5894110995b8c8401bd38262ba0c8ee41d4e4658,1,0,0.0,0.0,0.0,0.0,0,0,14,37106.23842,2650.445601428572,0.0108703396070244,0.0007764528290731,3217958,0,ICO Wallets
0xf3ae45d5a0b8efb41444101267b56e6795051fac,0,4,12.07639483,3.0190987075,0.001533,0.00038325,0,0,18,12.07971783,0.6710954349999999,0.0091518,0.0005084333333333,164762,-11546,Phishing
0x18502a1f6ccd21ae49d932783d2814cca62591d9,0,0,0.0,0.0,0.0,0.0,0,0,1,0.13,0.13,0.000504,0.000504,0,0,Phishing
0x841991ffe0dafd619bc517d82ee4700c37136140,1,14,9287.52950545,663.394964675,0.0025242,0.0001803,388190,-3475589,7,17684.8308,2526.4044,0.002646,0.0003779999999999,1804,0,ICO Wallets
0xee155572635ae7d1f4e30ec3179ce65b5342cb17,1,52,47969.62211756009,922.4927330300015,0.0359849109999999,0.0006920175192307,6689990,-6678949,19,2393.931616041903,125.9964008443107,0.01518510147,0.0007992158668421,2524021,-2523415,ICO Wallets
0xf23402d18e1518a5a4bf59955d0d56b84d997c93,0,3,20.9985678,6.9995226,0.0014322,0.0004774,5642588,-1015495,3,21.0,7.0,0.001764,0.000588,0,0,Phishing
0xb0c591788ac5f9638a8aea025019e626f17186df,1,38,28870.085,759.7390789473685,0.0292227251642809,0.0007690190832705,13279205,-3118149,54,16218.14,300.3359259259259,0.0296938435852798,0.0005498859923199,1110649,-1565332,ICO Wallets
0x73957709695e73fd175582105c44743cf0fb6f2f,0,9750,3530334.226463185,362.0855616885318,8.427281559399002,0.0008643365701947,34015747,-37025199,449,3122076.96,6953.400801781737,0.042151268011125,9.387810247466592e-05,26365160,-25828610,Exchange
0x53f117ca3b93eda96d08c8496af103303c385059,1,22,4021.25,182.7840909090909,0.1041026837999998,0.0047319401727272,2055767,0,19,24.65164833799016,1.297455175683693,0.015393,0.0008101578947368,105511,-2084638,ICO Wallets
0xeb71af7cd339832ff8d88d985035b2793042eca8,0,0,0.0,0.0,0.0,0.0,0,0,24,24.88750992,1.03697958,0.01394408,0.0005810033333333,0,0,Phishing
0x13098fdefba2129b8873bcff5c9ce2de1cf7f32f,0,10,0.4857348008591361,0.0485734800859136,0.0017766,0.00017766,5013031,-14381078,14,0.5009574565456218,0.0357826754675444,0.0036119999999999,0.0002579999999999,5208073,-5552648,Phishing
0x4cdc1cba0aeb5539f2e0ba158281e67e0e54a9b1,0,0,0.0,0.0,0.0,0.0,0,0,2,0.013541267,0.0067706335,0.001491,0.0007455,0,0,Phishing
0x967cd47aa3195cff1248ac123e8a452d84daba1d,1,8,11000.59,1375.07375,0.00924,0.001155,1532,-46247,5,373.736,74.74719999999999,0.005586,0.0011172,0,0,ICO Wallets
0xb4e817449b2fcdec82e69f02454b42fe95d4d1fd,1,35,6370.976540301501,182.0279011514714,0.0234596984999998,0.0006702770999999,8127921,-10264893,3,900.1,300.0333333333334,0.0003779999999999,0.000126,5,0,ICO Wallets
0x71e7c73375efbefdf7b4be67e768d9038dde2488,1,0,0.0,0.0,0.0,0.0,0,0,1,0.1,0.1,0.000237174,0.000237174,0,0,ICO Wallets
0xb62ef4c58f3997424b0cceab28811633201706bc,1,0,0.0,0.0,0.0,0.0,0,0,1,0.1,0.1,0.000442071,0.000442071,0,0,ICO Wallets
0x829bd824b016326a401d083b33d092293333a830,0,10185,446139.6822604797,43.80360159651249,2.831200469459516,0.0002779774638644,47689832,-47766967,18,8048.035168484919,447.1130649158288,0.0148086373781849,0.0008227020765658,23545448,-23693285,Mining
0xc640b901a529c58fb6f6c53665768e2d5c835421,1,0,0.0,0.0,0.0,0.0,0,0,30,1960.0165,65.33388333333333,0.0145461366356338,0.0004848712211877,343697,-153342,ICO Wallets
0x1706024467ef8c9c4648da6fc35f2c995ac79cf6,1,106,37859.4260375824,357.164396580966,0.1136430429999788,0.001072104179245,17469903,-17471667,12,3170.183978807,264.1819982339167,0.0060120375,0.000501003125,0,0,ICO Wallets
0xf23a5c61e951b198adbc59e1a05a729c043d33d5,0,0,0.0,0.0,0.0,0.0,0,0,35,48.08101052000001,1.373743157714286,0.04798739,0.0013710682857142,0,0,Phishing
0x7cbc4e0d168744912c5afc081499145bbdc51e69,0,28,269.4625287852785,9.623661742331375,0.022575,0.00080625,83072,-2060,57,107.4276046358429,1.884694818172682,0.033415642329867,0.0005862393391204,22785,-14885,Phishing
0x3bfc20f0b9afcace800d73d2191166ff16540258,1,0,0.0,0.0,0.0,0.0,0,0,62,127896.298089084,2062.843517565871,0.0319535634765788,0.0005153800560738,2797,-949267,ICO Wallets
0x69f8e87518129498da751f26ea2309db05e7270b,0,28,107.0554,3.823407142857143,0.00842627878071,0.0003009385278825,1392164,-1359908,356,210.0625187873121,0.5900632550205396,0.3094493220042442,0.0008692396685512,2235001,-1737051,Phishing
0x3814c3dee17a7660e5240d7b2352734e853f60bb,0,1,0.49962,0.49962,7.98e-05,7.98e-05,0,0,0,0.0,0.0,0.0,0.0,0,0,Phishing
0x34a7d1d88df5dc079aea794e10862add93ab1292,0,2,6.398236,3.199118,0.000882,0.000441,0,0,2,6.399118,3.199559,0.000882,0.000441,0,0,Phishing
0xa85b419eee304563d3587fe934e932f056ca3c14,1,0,0.0,0.0,0.0,0.0,0,0,1,0.1,0.1,0.000248468,0.000248468,0,0,ICO Wallets
0x4cfd0b335589edcca224fdee1dd3b076f15a5efe,0,3,1.96938045,0.65646015,0.000294,9.8e-05,0,0,1,1.96967445,1.96967445,0.000147,0.000147,0,0,Phishing
0x185f19b43d818e10a31be68f445ef8edcb8afb83,1,0,0.0,0.0,0.0,0.0,0,0,9,14521.08168,1613.45352,0.0118597499999999,0.00131775,130502,-130502,ICO Wallets
0x0a9f58ee19a7131ed031ea66a032c05c7efe965a,0,9,52.28914716000001,5.809905240000001,0.0072029999999999,0.0008003333333333,293346,-193587,44,52.29851016000001,1.188602503636364,0.0367531499999998,0.0008352988636363,91562,-96475,Phishing
0x0f4cf489c65f5001843c525e1f374768dcad9b99,0,2,48.3801430354769,24.19007151773845,0.001722,0.000861,0,0,36,47.88186503547691,1.330051806541025,0.0257840659999999,0.0007162240555555,31866,-12209,Phishing
0xf85b9066be0b9e69de0b443ea10e6efff01fd84b,0,1,5.675,5.675,0.000861,0.000861,0,0,2,5.680000000000001,2.84,0.001491,0.0007455,0,0,Phishing
0x3de08b35c0e7f255f37a5dace9bd8eb78e99e985,0,55,27.6586024884589,0.5028836816083436,0.025074,0.0004558909090909,0,0,26,27.6836764884589,1.06475678801765,0.011849838,0.000455763,1258,0,Phishing
0xe7860fd151cbbad28141dfd4cc7cd6d090e4ead8,0,0,0.0,0.0,0.0,0.0,0,0,9,43.85143239502307,4.872381377224785,0.0919367059999999,0.0102151895555555,100,0,Phishing
0xeb4275a727cf5160f31418c59160de834f6b9afb,0,1,0.6595671318827017,0.6595671318827017,0.000273,0.000273,0,0,11,0.6598401318827016,0.059985466534791,0.0503942223012058,0.0045812929364732,0,-451,Phishing
0x873767026deab58b3d14ceb60a0c9ba60773e3e7,1,0,0.0,0.0,0.0,0.0,0,0,2,2763.08,1381.54,0.0013962036514261,0.000698101825713,0,0,ICO Wallets
0x5901deb2c898d5dbe5923e05e510e95968a35067,1,0,0.0,0.0,0.0,0.0,0,0,48,790318.57911165,16464.97039815937,0.0288235238433056,0.0006004900800688,66084914,-57119801,ICO Wallets
