ted0,ted1,eth0,eth1,label
-2.670256376,6.269438267,-1.567314863,1.656965137,1
0.112470478,0.425051928,3.182769299,-2.472006798,0
10.75408554,-1.766570449,2.832324505,-3.143797159,0
33.25334549,-3.740450382,2.235506535,-2.572702408,0
16.20737457,-2.07106638,2.973398685,-2.59678793,0
-1.35148716,20.87764359,-1.872516155,2.288758278,1
13.62449551,1.889703631,2.346135855,-1.608069897,0
6.124921322,-2.065276861,2.959486485,-2.207438469,0
15.49982548,-3.343985081,2.871032238,-2.379971981,0
16.69786453,-1.46676147,3.098135948,-2.618514061,0
11.93080807,-1.727532029,4.654260159,-2.900262594,0
-3.304989815,2.703631639,-4.322038651,4.582520485,1
13.88492775,0.100375995,3.042646646,-1.767464638,0
33.17329788,-1.187373042,-2.417736292,2.632838488,0
18.35156059,-1.399685383,3.410392761,-2.410593748,0
0.170209244,0.395381302,3.521654129,-2.408921957,0
-2.110618353,5.345305443,-1.054146051,1.257043481,1
-2.499138355,14.30747032,-1.22869122,1.280871391,1
-2.772508621,6.113977909,-3.686361074,3.902750731,1
-3.319164991,7.571108341,-2.405418634,2.999718189,1
-1.283017397,17.00008774,-2.791128635,3.08142972,1
-1.471868753,13.23549461,-4.207392693,3.28318572,1
6.503088474,-1.73795414,4.330655575,-2.678612709,0
21.542799,-0.57906574,2.97070384,-1.91203177,0
-1.321995616,7.224446297,-2.14105916,1.985613585,1
14.23050976,0.446895599,4.098128319,-2.916472435,0
28.27350044,-9.039516449,3.593889236,-2.852664709,0
17.40390396,4.506188393,2.684766531,-1.989283085,0
15.96369267,-0.076502889,3.52764225,-2.41686368,0
9.374829292,-3.234192371,2.809000492,-1.974873185,0
0.233370572,0.363495648,-2.219366312,2.8363626,1
-13.91039371,27.08181572,-1.890144587,2.637461424,1
13.70640755,-2.82185173,2.785615683,-2.266375303,0
3.067187309,12.1537199,-2.518514395,3.021961451,1
0,1,3.085432291,-2.370806456,0
0,1,-2.250090599,2.452112913,1
0,1,3.771460056,-2.748437405,0
0,1,2.67231226,-1.774333954,0
1,0,3.776363373,-2.504796982,0
1,0,-1.217166662,1.255561233,1
1,0,1,0,1
0,1,1,0,1
0,1,0,1,0
0,1,0,1,0
1,0,1,0,1
1,0,1,0,1
0,1,0,1,0
0,1,0,1,0
1,0,1,0,1
1,0,1,0,1
0,1,0,1,0
1,0,1,0,1
1,0,1,0,1
1,0,1,0,1
0,1,0,1,0
1,0,0,1,0
0,1,0,1,0
1,0,0,1,0
1,0,0,1,0
1,0,0,1,0
0,1,1,0,1
1,0,1,0,1
1,0,1,0,1
1,0,1,0,1
1,0,1,0,1
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
1,0,1,0,1
0,1,0,1,0
1,0,1,0,1
0,1,1,0,1
1,0,1,0,1
0,1,0,1,0
1,0,1,0,1
1,0,1,0,1
0,1,0,1,0
0,1,0,1,0
1,0,1,0,1
1,0,0,1,0
1,0,1,0,1
1,0,1,0,1
1,0,1,0,1
0,1,0,1,0
0,1,1,0,1
1,0,1,0,1
0,1,0,1,0
1,0,1,0,1
1,0,1,0,1
1,0,0,1,0
1,0,1,0,1
1,0,1,0,1
0,1,1,0,1
0,1,1,0,1
0,1,0,1,0
1,0,1,0,1
0,1,1,0,1
1,0,0,1,0
1,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
1,0,1,0,1
1,0,1,0,1
1,0,0,1,0
0,1,0,1,0
1,0,1,0,1
1,0,0,1,0
1,0,1,0,1
1,0,1,0,1
0,1,1,0,1
1,0,1,0,1
1,0,0,1,0
1,0,1,0,1
0,1,0,1,0
0,1,1,0,1
0,1,1,0,1
1,0,1,0,1
0,1,0,1,0
1,0,0,1,0
0,1,1,0,0
1,0,0,1,0
0,1,0,1,0
0,1,0,1,0
